file,header,year,seq_len,uncompressed_bytes,zlib_bytes,compression_ratio,bytes_per_base,bits_per_base,two_bit_bytes,ratio_vs_2bit,excess_bits_per_base,overhead_bits_hat,bits_per_base_corrected,ncbi_accession,ncbi_submission_date,ncbi_n_contigs
GCF_037776265.1_ASM3777626v1_genomic.fna,"NZ_CP148818.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0017 chromosome, complete genome ;(+3 contigs)",2024,5028712,5028712,1408298,0.28005143265313265,0.28005143265313265,2.240411461225061,1257178,1.1202057306125306,0.24041146122506118,29039924.0,0.0,GCF_037776265.1,2024-04-05,4
GCF_037777435.1_ASM3777743v1_genomic.fna,"NZ_CP148822.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0016 chromosome, complete genome ;(+3 contigs)",2024,5047606,5047606,1413272,0.2799885728006504,0.2799885728006504,2.2399085824052034,1261902,1.1199538474461568,0.2399085824052034,29153924.0,0.0,GCF_037777435.1,2024-04-05,4
GCF_037779835.1_ASM3777983v1_genomic.fna,"NZ_CP148828.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0014 chromosome, complete genome ;(+3 contigs)",2024,5048147,5048147,1413741,0.2800514723521324,0.2800514723521324,2.240411778817059,1262037,1.1202056675042016,0.24041177881705922,29153924.0,0.0,GCF_037779835.1,2024-04-05,4
GCF_037778605.1_ASM3777860v1_genomic.fna,"NZ_CP148826.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0015 chromosome, complete genome ;(+1 contigs)",2024,5037355,5037355,1410462,0.280000516143889,0.280000516143889,2.240004129151112,1259339,1.1200018422362843,0.2400041291511119,29087924.0,0.0,GCF_037778605.1,2024-04-05,2
GCF_037780985.1_ASM3778098v1_genomic.fna,"NZ_CP148832.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0006 chromosome, complete genome ;(+3 contigs)",2024,5056444,5056444,1415522,0.2799441662955231,0.2799441662955231,2.239553330364185,1264111,1.1197766651820924,0.2395533303641848,29201924.0,0.0,GCF_037780985.1,2024-04-05,4
GCF_037782195.1_ASM3778219v1_genomic.fna,"NZ_CP148836.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0002 chromosome, complete genome ;(+1 contigs)",2024,5045669,5045669,1412285,0.2799004453126037,0.2799004453126037,2.2392035625008297,1261418,1.119601115569938,0.23920356250082975,29141924.0,0.0,GCF_037782195.1,2024-04-05,2
GCF_037784635.1_ASM3778463v1_genomic.fna,"NZ_CP148846.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322PSL0048 chromosome, complete genome ;(+3 contigs)",2024,5058852,5058852,1416177,0.27994038963780715,0.27994038963780715,2.239523117102457,1264713,1.1197615585512286,0.23952311710245722,29219924.0,0.0,GCF_037784635.1,2024-04-05,4
GCF_037796365.1_ASM3779636v1_genomic.fna,"NZ_CP148873.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322HSL0052 chromosome, complete genome",2024,4658533,4658533,1304569,0.28003858725482894,0.28003858725482894,2.2403086980386315,1164634,1.120153627663283,0.24030869803863153,26819924.0,0.0,GCF_037796365.1,2024-04-05,1
GCF_037795395.1_ASM3779539v1_genomic.fna,"NZ_CP148872.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322HSL0061 chromosome, complete genome",2024,4693460,4693460,1314215,0.2800098434843378,0.2800098434843378,2.240078747874702,1173365,1.120039373937351,0.24007874787470218,27023924.0,0.0,GCF_037795395.1,2024-04-05,1
GCF_037797495.1_ASM3779749v1_genomic.fna,"NZ_CP148874.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322HSL0050 chromosome, complete genome",2024,4726044,4726044,1323490,0.28004182779508613,0.28004182779508613,2.240334622360689,1181511,1.1201673111803445,0.24033462236068903,27221924.0,0.0,GCF_037797495.1,2024-04-05,1
GCF_037798445.1_ASM3779844v1_genomic.fna,"NZ_CP148875.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322HSL0046 chromosome, complete genome ;(+4 contigs)",2024,4742327,4742327,1327643,0.27995602159024463,0.27995602159024463,2.239648172721957,1185582,1.1198238502271458,0.23964817272195704,27317924.0,0.0,GCF_037798445.1,2024-04-05,5
GCF_037799595.1_ASM3779959v1_genomic.fna,"NZ_CP148881.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322HSL0027 chromosome, complete genome ;(+1 contigs)",2024,4678424,4678424,1310319,0.28007700883887393,0.28007700883887393,2.2406160707109914,1169606,1.1203080353554957,0.24061607071099145,26933924.0,0.0,GCF_037799595.1,2024-04-05,2
GCF_037821945.1_ASM3782194v1_genomic.fna,"NZ_CP149136.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0064 chromosome, complete genome ;(+3 contigs)",2024,5308556,5308556,1486155,0.2799546618703843,0.2799546618703843,2.2396372949630745,1327139,1.1198186474815373,0.2396372949630745,30719924.0,0.0,GCF_037821945.1,2024-04-05,4
GCF_037822845.1_ASM3782284v1_genomic.fna,"NZ_CP149140.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0063 chromosome, complete genome ;(+1 contigs)",2024,5053694,5053694,1414309,0.27985647726197904,0.27985647726197904,2.2388518180958323,1263424,1.1194254660351552,0.23885181809583234,29189924.0,0.0,GCF_037822845.1,2024-04-05,2
GCF_037824785.1_ASM3782478v1_genomic.fna,"NZ_CP149154.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0056 chromosome, complete genome ;(+4 contigs)",2024,5300828,5300828,1484422,0.28003587364087273,0.28003587364087273,2.240286989126982,1325207,1.120143494563491,0.24028698912698188,30671924.0,0.0,GCF_037824785.1,2024-04-05,5
GCF_037823755.1_ASM3782375v1_genomic.fna,"NZ_CP149142.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0062 chromosome, complete genome ;(+3 contigs)",2024,5322316,5322316,1489608,0.27987966141055887,0.27987966141055887,2.239037291284471,1330579,1.1195186456422355,0.23903729128447093,30797924.0,0.0,GCF_037823755.1,2024-04-05,4
GCF_037825795.1_ASM3782579v1_genomic.fna,"NZ_CP149163.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0054 chromosome, complete genome ;(+3 contigs)",2024,5310565,5310565,1486986,0.28000523484789286,0.28000523484789286,2.240041878783143,1327642,1.1200203066790595,0.24004187878314287,30731924.0,0.0,GCF_037825795.1,2024-04-05,4
GCF_037826765.1_ASM3782676v1_genomic.fna,"NZ_CP149167.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0053 chromosome, complete genome ;(+3 contigs)",2024,5324636,5324636,1490346,0.27989631591718195,0.27989631591718195,2.2391705273374556,1331159,1.1195852636687278,0.23917052733745559,30815924.0,0.0,GCF_037826765.1,2024-04-05,4
GCF_037827835.1_ASM3782783v1_genomic.fna,"NZ_CP149171.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0052 chromosome, complete genome ;(+3 contigs)",2024,5325502,5325502,1490411,0.27986300634193734,0.27986300634193734,2.2389040507354987,1331376,1.1194516049560754,0.2389040507354987,30821924.0,0.0,GCF_037827835.1,2024-04-05,4
GCF_037828885.1_ASM3782888v1_genomic.fna,"NZ_CP149175.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0051 chromosome, complete genome ;(+3 contigs)",2024,5310765,5310765,1487032,0.2800033516828555,0.2800033516828555,2.240026813462844,1327692,1.1200127740469927,0.24002681346284405,30731924.0,0.0,GCF_037828885.1,2024-04-05,4
GCF_037829915.1_ASM3782991v1_genomic.fna,"NZ_CP149179.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0050 chromosome, complete genome",2024,4919935,4919935,1377785,0.2800413013586562,0.2800413013586562,2.2403304108692494,1229984,1.1201649777558083,0.24033041086924944,28385924.0,0.0,GCF_037829915.1,2024-04-05,1
GCF_037831375.1_ASM3783137v1_genomic.fna,"NZ_CP149180.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0049 chromosome, complete genome ;(+4 contigs)",2024,4913823,4913823,1376295,0.2800864011585277,0.2800864011585277,2.2406912092682214,1228456,1.1203453766353861,0.2406912092682214,28349924.0,0.0,GCF_037831375.1,2024-04-05,5
GCF_037832775.1_ASM3783277v1_genomic.fna,"NZ_CP149200.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0094 chromosome, complete genome ;(+2 contigs)",2024,4995993,4995993,1397087,0.2796415047018681,0.2796415047018681,2.237132037614945,1248999,1.1185653471299817,0.23713203761494484,28841924.0,0.0,GCF_037832775.1,2024-04-05,3
GCF_037834145.1_ASM3783414v1_genomic.fna,"NZ_CP149210.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0050 chromosome, complete genome ;(+1 contigs)",2024,4951556,4951556,1386871,0.2800879157985894,0.2800879157985894,2.240703326388715,1237889,1.1203516631943575,0.24070332638871506,28577924.0,0.0,GCF_037834145.1,2024-04-05,2
GCF_037834495.1_ASM3783449v1_genomic.fna,"NZ_CP149214.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0045 chromosome, complete genome ;(+1 contigs)",2024,5083265,5083265,1422209,0.27978258068387146,0.27978258068387146,2.2382606454709717,1270817,1.1191296622566427,0.2382606454709717,29363924.0,0.0,GCF_037834495.1,2024-04-05,2
GCF_037835685.1_ASM3783568v1_genomic.fna,"NZ_CP149216.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0041 chromosome, complete genome ;(+1 contigs)",2024,5165738,5165738,1445131,0.27975305754956986,0.27975305754956986,2.238024460396559,1291435,1.1190117969545506,0.2380244603965589,29861924.0,0.0,GCF_037835685.1,2024-04-05,2
GCF_037837055.1_ASM3783705v1_genomic.fna,"NZ_CP149221.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0018 chromosome, complete genome ;(+6 contigs)",2024,5124257,5124257,1434086,0.27986223173427877,0.27986223173427877,2.23889785387423,1281065,1.1194482715553076,0.23889785387423013,29609924.0,0.0,GCF_037837055.1,2024-04-05,7
GCF_037838505.1_ASM3783850v1_genomic.fna,"NZ_CP149237.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0005 chromosome, complete genome ;(+1 contigs)",2024,5011939,5011939,1403544,0.28004012020098407,0.28004012020098407,2.2403209616078725,1252985,1.1201602573055542,0.24032096160787253,28937924.0,0.0,GCF_037838505.1,2024-04-05,2
GCF_037839595.1_ASM3783959v1_genomic.fna,"NZ_CP149239.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0001 chromosome, complete genome",2024,5016552,5016552,1405044,0.2800816178123938,0.2800816178123938,2.2406529424991506,1254138,1.1203264712495753,0.2406529424991506,28967924.0,0.0,GCF_037839595.1,2024-04-05,1
GCF_037840705.1_ASM3784070v1_genomic.fna,"NZ_CP149262.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0038 chromosome, complete genome ;(+3 contigs)",2024,5218179,5218179,1456558,0.2791314747922599,0.2791314747922599,2.2330517983380793,1304545,1.1165256852005871,0.23305179833807932,30173924.0,0.0,GCF_037840705.1,2024-04-05,4
GCF_037841875.1_ASM3784187v1_genomic.fna,"NZ_CP149278.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0026 chromosome, complete genome ;(+4 contigs)",2024,5382524,5382524,1506054,0.27980441889344104,0.27980441889344104,2.2384353511475283,1345631,1.1192176755737642,0.23843535114752834,31163924.0,0.0,GCF_037841875.1,2024-04-05,5
GCF_037843125.1_ASM3784312v1_genomic.fna,"NZ_CP149285.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0011 chromosome, complete genome ;(+1 contigs)",2024,5292402,5292402,1479906,0.2796284182494074,0.2796284182494074,2.237027345995259,1323101,1.1185132503112007,0.237027345995259,30617924.0,0.0,GCF_037843125.1,2024-04-05,2
GCF_037844235.1_ASM3784423v1_genomic.fna,"NZ_CP149287.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0061 chromosome, complete genome ;(+3 contigs)",2024,5308445,5308445,1486215,0.2799718184892186,0.2799718184892186,2.2397745479137487,1327112,1.1198866410672197,0.23977454791374875,30713924.0,0.0,GCF_037844235.1,2024-04-05,4
GCF_037844905.1_ASM3784490v1_genomic.fna,"NZ_CP149159.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0055 chromosome, complete genome ;(+3 contigs)",2024,5322316,5322316,1489672,0.27989168625087274,0.27989168625087274,2.239133490006982,1330579,1.119566745003491,0.23913349000698192,30797924.0,0.0,GCF_037844905.1,2024-04-05,4
GCF_037854785.1_ASM3785478v1_genomic.fna,"NZ_CP149294.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0058 chromosome, complete genome ;(+3 contigs)",2024,4999916,4999916,1399192,0.2798431013641029,0.2798431013641029,2.238744810912823,1249979,1.1193724054564116,0.23874481091282318,28865924.0,0.0,GCF_037854785.1,2024-04-05,4
GCF_037846055.1_ASM3784605v1_genomic.fna,"NZ_CP149218.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0022 chromosome, complete genome ;(+2 contigs)",2024,5089423,5089423,1422780,0.27955624832127335,0.27955624832127335,2.236449986570187,1272356,1.1182247735696613,0.2364499865701868,29399924.0,0.0,GCF_037846055.1,2024-04-05,3
GCF_037855395.1_ASM3785539v1_genomic.fna,"NZ_CP149303.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0045 chromosome, complete genome ;(+3 contigs)",2024,4959074,4959074,1387996,0.279890156912359,0.279890156912359,2.239121255298872,1239769,1.1195601761295855,0.23912125529887218,28619924.0,0.0,GCF_037855395.1,2024-04-05,4
GCF_037856515.1_ASM3785651v1_genomic.fna,"NZ_CP149307.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0041 chromosome, complete genome ;(+4 contigs)",2024,5043042,5043042,1412314,0.28005200036010014,0.28005200036010014,2.240416002880801,1260761,1.1202075571817338,0.24041600288080112,29123924.0,0.0,GCF_037856515.1,2024-04-05,5
GCF_037857465.1_ASM3785746v1_genomic.fna,"NZ_CP149312.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0040 chromosome, complete genome ;(+4 contigs)",2024,5059875,5059875,1413375,0.27933002297487586,0.27933002297487586,2.234640183799007,1264969,1.1173198710798447,0.23464018379900686,29225924.0,0.0,GCF_037857465.1,2024-04-05,5
GCF_037858515.1_ASM3785851v1_genomic.fna,"NZ_CP149317.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0039 chromosome, complete genome ;(+2 contigs)",2024,5076348,5076348,1421067,0.27993884580016976,0.27993884580016976,2.239510766401358,1269087,1.119755383200679,0.23951076640135804,29321924.0,0.0,GCF_037858515.1,2024-04-05,3
GCF_037860935.1_ASM3786093v1_genomic.fna,"NZ_CP149332.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0011 chromosome, complete genome ;(+2 contigs)",2024,4989920,4989920,1396886,0.27994156218937377,0.27994156218937377,2.23953249751499,1247480,1.119766248757495,0.23953249751499017,28805924.0,0.0,GCF_037860935.1,2024-04-05,3
GCF_037859475.1_ASM3785947v1_genomic.fna,"NZ_CP149415.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0037 chromosome, complete genome ;(+2 contigs)",2024,5123652,5123652,1433675,0.2798150616005927,0.2798150616005927,2.2385204928047417,1280913,1.1192602464023709,0.23852049280474175,29609924.0,0.0,GCF_037859475.1,2024-04-05,3
GCF_037861145.1_ASM3786114v1_genomic.fna,"NZ_CP149337.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0009 chromosome, complete genome",2024,4805431,4805431,1346205,0.2801424055407309,0.2801424055407309,2.241139244325847,1201358,1.12056938897481,0.2411392443258471,27695924.0,0.0,GCF_037861145.1,2024-04-05,1
GCF_037862975.1_ASM3786297v1_genomic.fna,"NZ_CP149338.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0003 chromosome, complete genome",2024,4805548,4805548,1346086,0.2801108219083443,0.2801108219083443,2.2408865752667544,1201387,1.1204432876333772,0.2408865752667544,27701924.0,0.0,GCF_037862975.1,2024-04-05,1
GCF_037864505.1_ASM3786450v1_genomic.fna,"NZ_CP149339.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0002 chromosome, complete genome ;(+3 contigs)",2024,5087673,5087673,1424176,0.27992679560970213,0.27992679560970213,2.239414364877617,1271919,1.119706522192058,0.23941436487761703,29393924.0,0.0,GCF_037864505.1,2024-04-05,4
GCF_037867775.1_ASM3786777v1_genomic.fna,"NZ_CP149347.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0086 chromosome, complete genome ;(+2 contigs)",2024,5051753,5051753,1414790,0.2800592190473287,0.2800592190473287,2.24047375237863,1262939,1.1202362109333863,0.24047375237862978,29177924.0,0.0,GCF_037867775.1,2024-04-05,3
GCF_037866235.1_ASM3786623v1_genomic.fna,"NZ_CP149343.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0001 chromosome, complete genome ;(+3 contigs)",2024,5087472,5087472,1424206,0.27994375202458116,0.27994375202458116,2.2395500161966493,1271868,1.1197750080983246,0.23955001619664928,29387924.0,0.0,GCF_037866235.1,2024-04-05,4
GCF_037868635.1_ASM3786863v1_genomic.fna,"NZ_CP149350.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0082 chromosome, complete genome ;(+2 contigs)",2024,5086677,5086677,1422872,0.2797252508857944,0.2797252508857944,2.2378020070863553,1271670,1.1189003436426117,0.23780200708635535,29387924.0,0.0,GCF_037868635.1,2024-04-05,3
GCF_037870175.1_ASM3787017v1_genomic.fna,"NZ_CP149353.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0078 chromosome, complete genome ;(+2 contigs)",2024,5028636,5028636,1407584,0.2799136783811753,0.2799136783811753,2.2393094270494025,1257159,1.1196547135247013,0.2393094270494025,29039924.0,0.0,GCF_037870175.1,2024-04-05,3
GCF_037871955.1_ASM3787195v1_genomic.fna,"NZ_CP149356.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0075 chromosome, complete genome ;(+2 contigs)",2024,4814636,4814636,1347709,0.27991918807569255,0.27991918807569255,2.2393535046055404,1203659,1.1196767523027702,0.2393535046055404,27755924.0,0.0,GCF_037871955.1,2024-04-05,3
GCF_037873485.1_ASM3787348v1_genomic.fna,"NZ_CP149359.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0063 chromosome, complete genome",2024,4963622,4963622,1390150,0.28006766026905355,0.28006766026905355,2.2405412821524284,1240906,1.120270189683989,0.24054128215242843,28649924.0,0.0,GCF_037873485.1,2024-04-05,1
GCF_037876785.1_ASM3787678v1_genomic.fna,"NZ_CP149365.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0048 chromosome, complete genome ;(+2 contigs)",2024,5051499,5051499,1414721,0.28005964170239367,0.28005964170239367,2.2404771336191494,1262875,1.120238345046026,0.24047713361914935,29171924.0,0.0,GCF_037876785.1,2024-04-05,3
GCF_037875175.1_ASM3787517v1_genomic.fna,"NZ_CP149360.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0061 chromosome, complete genome ;(+4 contigs)",2024,5092148,5092148,1426215,0.2800812152356923,0.2800812152356923,2.2406497218855383,1273037,1.1203248609427692,0.24064972188553835,29417924.0,0.0,GCF_037875175.1,2024-04-05,5
GCF_037878215.1_ASM3787821v1_genomic.fna,"NZ_CP149368.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0042 chromosome, complete genome ;(+2 contigs)",2024,4814497,4814497,1347642,0.27991335335757817,0.27991335335757817,2.2393068268606253,1203625,1.1196527157544915,0.23930682686062532,27749924.0,0.0,GCF_037878215.1,2024-04-05,3
